,positions,eventName,goal,assist,key_pass,left_foot,right_foot
1180,"[{'y': 17, 'x': 96}, {'y': 48, 'x': 90}]",Pass,False,False,True,True,False
1181,"[{'y': 73, 'x': 72}, {'y': 84, 'x': 77}]",Pass,False,False,False,False,False
1182,"[{'y': 32, 'x': 76}, {'y': 79, 'x': 74}]",Pass,False,False,False,False,False
1183,"[{'y': 74, 'x': 73}, {'y': 100, 'x': 100}]",Free Kick,False,False,False,True,False
1184,"[{'y': 58, 'x': 72}, {'y': 48, 'x': 44}]",Pass,False,False,False,False,False
1185,"[{'y': 27, 'x': 73}, {'y': 18, 'x': 60}]",Pass,False,False,False,False,False
1186,"[{'y': 19, 'x': 44}, {'y': 21, 'x': 37}]",Pass,False,False,False,False,False
1187,"[{'y': 48, 'x': 49}, {'y': 67, 'x': 35}]",Pass,False,False,False,False,False
1188,"[{'y': 47, 'x': 55}, {'y': 3, 'x': 54}]",Pass,False,False,False,False,False
1189,"[{'y': 51, 'x': 65}, {'y': 64, 'x': 80}]",Others on the ball,False,False,False,False,False
1190,"[{'y': 64, 'x': 80}, {'y': 69, 'x': 97}]",Pass,False,False,True,False,False
1191,"[{'y': 62, 'x': 45}, {'y': 77, 'x': 57}]",Pass,False,False,False,False,False
1192,"[{'y': 49, 'x': 73}, {'y': 52, 'x': 72}]",Foul,False,False,False,False,False
1193,"[{'y': 55, 'x': 59}, {'y': 39, 'x': 91}]",Pass,False,False,True,False,False
1194,"[{'y': 47, 'x': 89}, {'y': 35, 'x': 89}]",Pass,False,False,True,False,False
1195,"[{'y': 50, 'x': 89}, {'y': 55, 'x': 95}]",Free Kick,True,False,False,True,False
1196,"[{'y': 29, 'x': 36}, {'y': 49, 'x': 26}]",Pass,False,False,False,False,False
1197,"[{'y': 86, 'x': 83}, {'y': 64, 'x': 83}]",Pass,False,False,False,False,False
1198,"[{'y': 34, 'x': 88}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
1199,"[{'y': 42, 'x': 64}, {'y': 23, 'x': 65}]",Pass,False,False,False,False,False
1200,"[{'y': 92, 'x': 30}, {'y': 71, 'x': 27}]",Pass,False,False,False,False,False
1201,"[{'y': 91, 'x': 61}, {'y': 91, 'x': 38}]",Pass,False,False,False,False,False
1202,"[{'y': 90, 'x': 63}, {'y': 80, 'x': 41}]",Pass,False,False,False,False,False
1203,"[{'y': 95, 'x': 94}, {'y': 95, 'x': 93}]",Foul,False,False,False,False,False
1204,"[{'y': 65, 'x': 74}, {'y': 96, 'x': 74}]",Pass,False,False,True,False,False
1205,"[{'y': 26, 'x': 59}, {'y': 8, 'x': 58}]",Pass,False,False,False,False,False
1206,"[{'y': 18, 'x': 69}, {'y': 2, 'x': 71}]",Pass,False,False,False,False,False
1207,"[{'y': 20, 'x': 64}, {'y': 5, 'x': 82}]",Pass,False,False,False,False,False
1208,"[{'y': 15, 'x': 72}, {'y': 32, 'x': 59}]",Pass,False,False,False,False,False
1209,"[{'y': 31, 'x': 67}, {'y': 30, 'x': 89}]",Pass,False,False,False,False,False
1210,"[{'y': 30, 'x': 35}, {'y': 32, 'x': 30}]",Pass,False,False,False,False,False
1211,"[{'y': 41, 'x': 39}, {'y': 55, 'x': 26}]",Pass,False,False,False,False,False
1212,"[{'y': 46, 'x': 44}, {'y': 54, 'x': 39}]",Pass,False,False,False,False,False
1213,"[{'y': 26, 'x': 95}, {'y': 100, 'x': 100}]",Pass,False,False,False,True,False
1214,"[{'y': 52, 'x': 81}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
1215,"[{'y': 48, 'x': 76}, {'y': 26, 'x': 89}]",Pass,False,False,True,False,False
1216,"[{'y': 91, 'x': 71}, {'y': 86, 'x': 86}]",Pass,False,False,False,False,False
1217,"[{'y': 90, 'x': 90}, {'y': 78, 'x': 75}]",Pass,False,False,False,False,False
1218,"[{'y': 96, 'x': 86}, {'y': 70, 'x': 69}]",Pass,False,False,False,False,False
1219,"[{'y': 64, 'x': 97}, {'y': 57, 'x': 87}]",Pass,False,True,False,False,False
1220,"[{'y': 26, 'x': 58}, {'y': 13, 'x': 84}]",Pass,False,False,False,False,False
1221,"[{'y': 90, 'x': 82}, {'y': 37, 'x': 96}]",Free Kick,False,False,False,False,False
1222,"[{'y': 42, 'x': 73}, {'y': 32, 'x': 73}]",Others on the ball,False,False,False,False,False
1223,"[{'y': 44, 'x': 71}, {'y': 33, 'x': 72}]",Pass,False,False,False,False,False
1224,"[{'y': 33, 'x': 64}, {'y': 31, 'x': 55}]",Pass,False,False,False,False,False
1225,"[{'y': 37, 'x': 81}, {'y': 29, 'x': 95}]",Pass,False,False,False,False,False
1226,"[{'y': 43, 'x': 91}, {'y': 0, 'x': 0}]",Shot,True,False,False,True,False
1227,"[{'y': 32, 'x': 73}, {'y': 29, 'x': 91}]",Pass,False,False,False,False,False
1228,"[{'y': 11, 'x': 73}, {'y': 8, 'x': 66}]",Pass,False,False,False,False,False
1229,"[{'y': 15, 'x': 97}, {'y': 45, 'x': 92}]",Pass,False,False,True,True,False
1230,"[{'y': 30, 'x': 80}, {'y': 21, 'x': 93}]",Pass,False,False,False,False,False
1231,"[{'y': 19, 'x': 71}, {'y': 7, 'x': 59}]",Pass,False,False,False,False,False
1232,"[{'y': 69, 'x': 41}, {'y': 69, 'x': 41}]",Pass,False,False,False,False,False
1233,"[{'y': 79, 'x': 36}, {'y': 78, 'x': 32}]",Pass,False,False,False,False,False
1234,"[{'y': 91, 'x': 43}, {'y': 82, 'x': 43}]",Pass,False,False,False,False,False
1235,"[{'y': 76, 'x': 44}, {'y': 67, 'x': 59}]",Pass,False,False,False,False,False
1236,"[{'y': 70, 'x': 47}, {'y': 29, 'x': 65}]",Pass,False,False,False,False,False
1237,"[{'y': 78, 'x': 66}, {'y': 82, 'x': 62}]",Pass,False,False,False,False,False
1238,"[{'y': 77, 'x': 64}, {'y': 49, 'x': 55}]",Pass,False,False,False,False,False
1239,"[{'y': 66, 'x': 89}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
1240,"[{'y': 86, 'x': 69}, {'y': 74, 'x': 96}]",Pass,False,False,False,False,False
1241,"[{'y': 47, 'x': 44}, {'y': 42, 'x': 47}]",Pass,False,False,False,False,False
1242,"[{'y': 44, 'x': 54}, {'y': 13, 'x': 69}]",Pass,False,False,False,False,False
1243,"[{'y': 78, 'x': 64}, {'y': 68, 'x': 70}]",Free Kick,False,False,False,False,False
1244,"[{'y': 77, 'x': 73}, {'y': 76, 'x': 64}]",Pass,False,False,False,False,False
1245,"[{'y': 72, 'x': 71}, {'y': 65, 'x': 69}]",Free Kick,False,False,False,False,False
1246,"[{'y': 64, 'x': 74}, {'y': 0, 'x': 0}]",Free Kick,False,False,False,True,False
1247,"[{'y': 54, 'x': 91}, {'y': 76, 'x': 92}]",Others on the ball,False,False,False,False,False
1248,"[{'y': 80, 'x': 88}, {'y': 91, 'x': 68}]",Pass,False,False,False,False,False
1249,"[{'y': 51, 'x': 74}, {'y': 0, 'x': 0}]",Free Kick,False,False,False,True,False
1250,"[{'y': 76, 'x': 65}, {'y': 67, 'x': 64}]",Pass,False,False,False,False,False
1251,"[{'y': 100, 'x': 73}, {'y': 75, 'x': 54}]",Free Kick,False,False,False,False,False
1252,"[{'y': 64, 'x': 71}, {'y': 52, 'x': 71}]",Pass,False,False,False,False,False
1253,"[{'y': 48, 'x': 88}, {'y': 55, 'x': 79}]",Pass,False,False,False,False,False
1254,"[{'y': 34, 'x': 96}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
1255,"[{'y': 47, 'x': 71}, {'y': 39, 'x': 72}]",Pass,False,False,False,False,False
1256,"[{'y': 69, 'x': 77}, {'y': 67, 'x': 87}]",Pass,False,False,False,False,False
1257,"[{'y': 24, 'x': 65}, {'y': 31, 'x': 69}]",Pass,False,False,False,False,False
1258,"[{'y': 29, 'x': 63}, {'y': 59, 'x': 68}]",Pass,False,False,False,False,False
1259,"[{'y': 60, 'x': 73}, {'y': 44, 'x': 72}]",Pass,False,False,False,False,False
1260,"[{'y': 40, 'x': 87}, {'y': 32, 'x': 95}]",Pass,False,False,False,False,False
1261,"[{'y': 94, 'x': 64}, {'y': 91, 'x': 58}]",Pass,False,False,False,False,False
1262,"[{'y': 88, 'x': 69}, {'y': 81, 'x': 75}]",Pass,False,False,False,False,False
1263,"[{'y': 76, 'x': 61}, {'y': 47, 'x': 62}]",Pass,False,False,False,False,False
1264,"[{'y': 79, 'x': 76}, {'y': 76, 'x': 90}]",Pass,False,False,False,False,False
1265,"[{'y': 82, 'x': 54}, {'y': 73, 'x': 41}]",Pass,False,False,False,False,False
1266,"[{'y': 91, 'x': 41}, {'y': 100, 'x': 44}]",Others on the ball,False,False,False,False,False
1267,"[{'y': 88, 'x': 54}, {'y': 85, 'x': 67}]",Pass,False,False,False,False,False
1268,"[{'y': 55, 'x': 71}, {'y': 44, 'x': 74}]",Pass,False,False,False,False,False
1269,"[{'y': 96, 'x': 73}, {'y': 100, 'x': 87}]",Others on the ball,False,False,False,False,False
1270,"[{'y': 83, 'x': 62}, {'y': 84, 'x': 72}]",Pass,False,False,False,False,False
1271,"[{'y': 100, 'x': 100}, {'y': 94, 'x': 94}]",Free Kick,False,False,False,False,False
1272,"[{'y': 86, 'x': 82}, {'y': 75, 'x': 73}]",Pass,False,False,False,False,False
1273,"[{'y': 80, 'x': 70}, {'y': 75, 'x': 67}]",Pass,False,False,False,False,False
1274,"[{'y': 26, 'x': 74}, {'y': 19, 'x': 72}]",Pass,False,False,False,False,False
1275,"[{'y': 66, 'x': 44}, {'y': 12, 'x': 83}]",Pass,False,False,False,False,False
1276,"[{'y': 73, 'x': 62}, {'y': 60, 'x': 66}]",Free Kick,False,False,False,False,False
1277,"[{'y': 70, 'x': 67}, {'y': 41, 'x': 60}]",Pass,False,False,False,False,False
1278,"[{'y': 52, 'x': 73}, {'y': 0, 'x': 0}]",Free Kick,False,False,False,True,False
1279,"[{'y': 45, 'x': 76}, {'y': 39, 'x': 86}]",Pass,False,False,False,False,False
1280,"[{'y': 26, 'x': 77}, {'y': 29, 'x': 84}]",Others on the ball,False,False,False,False,False
1281,"[{'y': 79, 'x': 69}, {'y': 72, 'x': 61}]",Free Kick,False,False,False,False,False
1282,"[{'y': 74, 'x': 69}, {'y': 59, 'x': 63}]",Pass,False,False,False,False,False
1283,"[{'y': 61, 'x': 87}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
1284,"[{'y': 30, 'x': 96}, {'y': 51, 'x': 94}]",Pass,False,True,False,True,False
1285,"[{'y': 18, 'x': 67}, {'y': 5, 'x': 76}]",Pass,False,False,False,False,False
1286,"[{'y': 13, 'x': 66}, {'y': 17, 'x': 69}]",Pass,False,False,False,False,False
1287,"[{'y': 5, 'x': 66}, {'y': 4, 'x': 70}]",Pass,False,False,False,False,False
1288,"[{'y': 8, 'x': 67}, {'y': 7, 'x': 67}]",Pass,False,False,False,False,False
1289,"[{'y': 19, 'x': 66}, {'y': 12, 'x': 72}]",Pass,False,False,False,False,False
1290,"[{'y': 71, 'x': 76}, {'y': 69, 'x': 91}]",Pass,False,False,False,False,False
1291,"[{'y': 59, 'x': 56}, {'y': 66, 'x': 52}]",Pass,False,False,False,False,False
1292,"[{'y': 39, 'x': 76}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
1293,"[{'y': 47, 'x': 29}, {'y': 48, 'x': 27}]",Pass,False,False,False,False,False
1294,"[{'y': 58, 'x': 36}, {'y': 20, 'x': 39}]",Pass,False,False,False,False,False
1295,"[{'y': 22, 'x': 38}, {'y': 43, 'x': 40}]",Pass,False,False,False,False,False
1296,"[{'y': 56, 'x': 40}, {'y': 72, 'x': 38}]",Pass,False,False,False,False,False
1297,"[{'y': 66, 'x': 54}, {'y': 27, 'x': 56}]",Free Kick,False,False,False,False,False
1298,"[{'y': 29, 'x': 77}, {'y': 45, 'x': 80}]",Pass,False,False,False,False,False
1299,"[{'y': 30, 'x': 61}, {'y': 25, 'x': 72}]",Pass,False,False,False,False,False
1300,"[{'y': 30, 'x': 36}, {'y': 17, 'x': 36}]",Pass,False,False,False,False,False
1301,"[{'y': 58, 'x': 63}, {'y': 75, 'x': 56}]",Pass,False,False,False,False,False
1302,"[{'y': 65, 'x': 31}, {'y': 67, 'x': 34}]",Pass,False,False,False,False,False
1303,"[{'y': 36, 'x': 27}, {'y': 20, 'x': 31}]",Free Kick,False,False,False,False,False
1304,"[{'y': 45, 'x': 62}, {'y': 33, 'x': 65}]",Pass,False,False,False,False,False
1305,"[{'y': 23, 'x': 67}, {'y': 53, 'x': 89}]",Free Kick,False,False,False,False,False
1306,"[{'y': 65, 'x': 40}, {'y': 54, 'x': 80}]",Pass,False,False,False,False,False
1307,"[{'y': 61, 'x': 49}, {'y': 54, 'x': 74}]",Pass,False,False,False,False,False
1308,"[{'y': 68, 'x': 66}, {'y': 57, 'x': 67}]",Pass,False,False,False,False,False
1309,"[{'y': 100, 'x': 100}, {'y': 53, 'x': 98}]",Free Kick,False,False,False,False,False
1310,"[{'y': 90, 'x': 77}, {'y': 81, 'x': 73}]",Pass,False,False,False,False,False
1311,"[{'y': 51, 'x': 62}, {'y': 42, 'x': 75}]",Others on the ball,False,False,False,False,False
1312,"[{'y': 42, 'x': 75}, {'y': 34, 'x': 89}]",Pass,False,True,False,False,False
1313,"[{'y': 76, 'x': 60}, {'y': 94, 'x': 61}]",Pass,False,False,False,False,False
1314,"[{'y': 97, 'x': 75}, {'y': 63, 'x': 90}]",Free Kick,False,False,False,False,False
1315,"[{'y': 91, 'x': 34}, {'y': 81, 'x': 37}]",Pass,False,False,False,False,False
1316,"[{'y': 57, 'x': 59}, {'y': 62, 'x': 72}]",Others on the ball,False,False,False,False,False
1317,"[{'y': 62, 'x': 72}, {'y': 92, 'x': 80}]",Pass,False,False,False,False,False
1318,"[{'y': 72, 'x': 69}, {'y': 58, 'x': 73}]",Others on the ball,False,False,False,False,False
1319,"[{'y': 58, 'x': 73}, {'y': 40, 'x': 84}]",Pass,False,False,False,False,False
1320,"[{'y': 33, 'x': 75}, {'y': 100, 'x': 100}]",Free Kick,False,False,False,True,False
1321,"[{'y': 15, 'x': 59}, {'y': 7, 'x': 75}]",Pass,False,False,False,False,False
1322,"[{'y': 88, 'x': 72}, {'y': 70, 'x': 74}]",Others on the ball,False,False,False,False,False
1323,"[{'y': 70, 'x': 74}, {'y': 30, 'x': 94}]",Pass,False,False,False,False,False
1324,"[{'y': 29, 'x': 84}, {'y': 29, 'x': 92}]",Pass,False,False,False,False,False
1325,"[{'y': 67, 'x': 76}, {'y': 100, 'x': 100}]",Free Kick,False,False,False,True,False
1326,"[{'y': 64, 'x': 63}, {'y': 71, 'x': 75}]",Pass,False,False,False,False,False
1327,"[{'y': 41, 'x': 74}, {'y': 14, 'x': 97}]",Pass,False,False,False,False,False
1328,"[{'y': 37, 'x': 82}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
1329,"[{'y': 0, 'x': 100}, {'y': 16, 'x': 73}]",Free Kick,False,False,False,False,False
1330,"[{'y': 16, 'x': 86}, {'y': 54, 'x': 96}]",Pass,False,False,False,False,True
1331,"[{'y': 39, 'x': 74}, {'y': 100, 'x': 100}]",Free Kick,True,False,False,True,False
1332,"[{'y': 21, 'x': 49}, {'y': 17, 'x': 48}]",Pass,False,False,False,False,False
1333,"[{'y': 20, 'x': 78}, {'y': 13, 'x': 78}]",Foul,False,False,False,False,False
1334,"[{'y': 70, 'x': 63}, {'y': 68, 'x': 46}]",Pass,False,False,False,False,False
1335,"[{'y': 46, 'x': 71}, {'y': 36, 'x': 77}]",Pass,False,False,False,False,False
1336,"[{'y': 48, 'x': 54}, {'y': 63, 'x': 61}]",Pass,False,False,False,False,False
1337,"[{'y': 53, 'x': 47}, {'y': 20, 'x': 100}]",Pass,False,False,False,False,False
1338,"[{'y': 74, 'x': 63}, {'y': 40, 'x': 64}]",Pass,False,False,False,False,False
1339,"[{'y': 58, 'x': 78}, {'y': 38, 'x': 70}]",Others on the ball,False,False,False,False,False
1340,"[{'y': 82, 'x': 70}, {'y': 74, 'x': 81}]",Pass,False,False,False,False,False
1341,"[{'y': 21, 'x': 42}, {'y': 64, 'x': 30}]",Free Kick,False,False,False,False,False
1342,"[{'y': 70, 'x': 58}, {'y': 40, 'x': 65}]",Free Kick,False,False,False,False,False
1343,"[{'y': 49, 'x': 45}, {'y': 43, 'x': 47}]",Pass,False,False,False,False,False
1344,"[{'y': 52, 'x': 56}, {'y': 43, 'x': 65}]",Pass,False,False,False,False,False
1345,"[{'y': 84, 'x': 42}, {'y': 83, 'x': 56}]",Pass,False,False,False,False,False
1346,"[{'y': 26, 'x': 63}, {'y': 13, 'x': 90}]",Pass,False,False,False,False,False
1347,"[{'y': 70, 'x': 65}, {'y': 31, 'x': 66}]",Pass,False,False,False,False,False
1348,"[{'y': 17, 'x': 78}, {'y': 59, 'x': 72}]",Pass,False,False,True,False,False
1349,"[{'y': 32, 'x': 35}, {'y': 22, 'x': 51}]",Pass,False,False,False,False,False
1350,"[{'y': 42, 'x': 65}, {'y': 13, 'x': 58}]",Pass,False,False,False,False,False
1351,"[{'y': 36, 'x': 94}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
1352,"[{'y': 77, 'x': 82}, {'y': 61, 'x': 91}]",Pass,False,False,False,False,False
1353,"[{'y': 67, 'x': 74}, {'y': 36, 'x': 62}]",Pass,False,False,False,False,False
1354,"[{'y': 70, 'x': 70}, {'y': 56, 'x': 66}]",Pass,False,False,False,False,False
1355,"[{'y': 67, 'x': 75}, {'y': 65, 'x': 89}]",Pass,False,False,False,False,False
1356,"[{'y': 59, 'x': 71}, {'y': 27, 'x': 67}]",Pass,False,False,False,False,False
1357,"[{'y': 54, 'x': 69}, {'y': 60, 'x': 43}]",Pass,False,False,False,False,False
1358,"[{'y': 27, 'x': 46}, {'y': 52, 'x': 43}]",Free Kick,False,False,False,False,False
1359,"[{'y': 24, 'x': 45}, {'y': 27, 'x': 36}]",Others on the ball,False,False,False,False,False
1360,"[{'y': 64, 'x': 69}, {'y': 42, 'x': 84}]",Pass,False,False,False,False,False
1361,"[{'y': 51, 'x': 54}, {'y': 65, 'x': 72}]",Others on the ball,False,False,False,False,False
1362,"[{'y': 65, 'x': 72}, {'y': 76, 'x': 89}]",Pass,False,False,False,False,False
1363,"[{'y': 80, 'x': 36}, {'y': 74, 'x': 45}]",Pass,False,False,False,False,False
1364,"[{'y': 58, 'x': 50}, {'y': 55, 'x': 40}]",Pass,False,False,False,False,False
1365,"[{'y': 42, 'x': 51}, {'y': 22, 'x': 57}]",Pass,False,False,False,False,False
1366,"[{'y': 5, 'x': 38}, {'y': 9, 'x': 30}]",Pass,False,False,False,False,False
1367,"[{'y': 52, 'x': 31}, {'y': 71, 'x': 30}]",Pass,False,False,False,False,False
1368,"[{'y': 36, 'x': 91}, {'y': 39, 'x': 91}]",Pass,False,False,False,True,False
1369,"[{'y': 43, 'x': 75}, {'y': 63, 'x': 65}]",Pass,False,False,False,False,False
1370,"[{'y': 51, 'x': 64}, {'y': 75, 'x': 69}]",Pass,False,False,False,False,False
1371,"[{'y': 50, 'x': 75}, {'y': 73, 'x': 85}]",Pass,False,False,False,False,False
1372,"[{'y': 61, 'x': 70}, {'y': 72, 'x': 83}]",Pass,False,False,False,False,False
1373,"[{'y': 61, 'x': 31}, {'y': 67, 'x': 24}]",Pass,False,False,False,False,False
1374,"[{'y': 73, 'x': 77}, {'y': 76, 'x': 92}]",Pass,False,False,False,False,False
1375,"[{'y': 58, 'x': 67}, {'y': 66, 'x': 56}]",Pass,False,False,False,False,False
1376,"[{'y': 49, 'x': 51}, {'y': 19, 'x': 65}]",Pass,False,False,False,False,False
1377,"[{'y': 41, 'x': 86}, {'y': 100, 'x': 100}]",Shot,True,False,False,True,False
1378,"[{'y': 36, 'x': 75}, {'y': 49, 'x': 89}]",Pass,False,False,False,False,False
1379,"[{'y': 35, 'x': 66}, {'y': 42, 'x': 49}]",Pass,False,False,False,False,False
1380,"[{'y': 55, 'x': 74}, {'y': 61, 'x': 91}]",Pass,False,False,False,False,False
1381,"[{'y': 69, 'x': 80}, {'y': 73, 'x': 93}]",Pass,False,False,False,False,False
1382,"[{'y': 72, 'x': 78}, {'y': 95, 'x': 92}]",Pass,False,False,False,False,False
1383,"[{'y': 31, 'x': 62}, {'y': 15, 'x': 69}]",Pass,False,False,False,False,False
1384,"[{'y': 19, 'x': 64}, {'y': 19, 'x': 68}]",Pass,False,False,False,False,False
1385,"[{'y': 33, 'x': 83}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
1386,"[{'y': 44, 'x': 78}, {'y': 36, 'x': 84}]",Pass,False,False,False,False,False
1387,"[{'y': 41, 'x': 88}, {'y': 100, 'x': 100}]",Shot,True,False,False,True,False
1388,"[{'y': 43, 'x': 32}, {'y': 19, 'x': 59}]",Pass,False,False,False,False,False
1389,"[{'y': 60, 'x': 85}, {'y': 69, 'x': 97}]",Pass,False,False,False,False,False
1390,"[{'y': 100, 'x': 100}, {'y': 92, 'x': 90}]",Free Kick,False,False,False,False,False
1391,"[{'y': 92, 'x': 78}, {'y': 89, 'x': 74}]",Pass,False,False,False,False,False
1392,"[{'y': 89, 'x': 85}, {'y': 58, 'x': 67}]",Pass,False,False,False,False,False
1393,"[{'y': 60, 'x': 87}, {'y': 64, 'x': 87}]",Pass,False,False,True,False,False
1394,"[{'y': 69, 'x': 48}, {'y': 29, 'x': 42}]",Pass,False,False,False,False,False
1395,"[{'y': 33, 'x': 60}, {'y': 33, 'x': 37}]",Pass,False,False,False,False,False
1396,"[{'y': 71, 'x': 46}, {'y': 87, 'x': 27}]",Pass,False,False,False,False,False
1397,"[{'y': 65, 'x': 28}, {'y': 39, 'x': 53}]",Pass,False,False,False,False,False
1398,"[{'y': 80, 'x': 70}, {'y': 76, 'x': 73}]",Others on the ball,False,False,False,False,False
1399,"[{'y': 53, 'x': 88}, {'y': 35, 'x': 88}]",Pass,False,True,False,False,False
1400,"[{'y': 48, 'x': 63}, {'y': 46, 'x': 77}]",Others on the ball,False,False,False,False,False
1401,"[{'y': 46, 'x': 77}, {'y': 34, 'x': 85}]",Pass,False,False,False,False,False
1402,"[{'y': 49, 'x': 54}, {'y': 100, 'x': 100}]",Others on the ball,False,False,False,False,False
1403,"[{'y': 70, 'x': 57}, {'y': 88, 'x': 57}]",Pass,False,False,False,False,False
1404,"[{'y': 24, 'x': 60}, {'y': 30, 'x': 66}]",Pass,False,False,False,False,False
1405,"[{'y': 27, 'x': 69}, {'y': 25, 'x': 70}]",Pass,False,False,False,False,False
1406,"[{'y': 42, 'x': 69}, {'y': 54, 'x': 78}]",Pass,False,False,False,False,False
1407,"[{'y': 61, 'x': 61}, {'y': 76, 'x': 73}]",Pass,False,False,False,False,False
1408,"[{'y': 62, 'x': 65}, {'y': 62, 'x': 74}]",Pass,False,False,False,False,False
1409,"[{'y': 27, 'x': 73}, {'y': 23, 'x': 71}]",Pass,False,False,False,False,False
1410,"[{'y': 56, 'x': 65}, {'y': 39, 'x': 71}]",Pass,False,False,False,False,False
1411,"[{'y': 58, 'x': 73}, {'y': 73, 'x': 91}]",Pass,False,False,False,False,False
1412,"[{'y': 59, 'x': 71}, {'y': 54, 'x': 75}]",Pass,False,False,False,False,False
1413,"[{'y': 68, 'x': 95}, {'y': 67, 'x': 99}]",Pass,False,False,False,False,False
1414,"[{'y': 54, 'x': 63}, {'y': 36, 'x': 73}]",Pass,False,False,False,False,False
1415,"[{'y': 45, 'x': 76}, {'y': 32, 'x': 85}]",Pass,False,False,False,False,False
1416,"[{'y': 65, 'x': 56}, {'y': 63, 'x': 66}]",Pass,False,False,False,False,False
1417,"[{'y': 37, 'x': 74}, {'y': 22, 'x': 78}]",Pass,False,False,False,False,False
1418,"[{'y': 64, 'x': 72}, {'y': 52, 'x': 88}]",Free Kick,False,False,True,False,False
1419,"[{'y': 45, 'x': 73}, {'y': 40, 'x': 69}]",Others on the ball,False,False,False,False,False
1420,"[{'y': 64, 'x': 64}, {'y': 60, 'x': 63}]",Pass,False,False,False,False,False
1421,"[{'y': 54, 'x': 60}, {'y': 24, 'x': 81}]",Pass,False,False,False,False,False
1422,"[{'y': 34, 'x': 70}, {'y': 28, 'x': 88}]",Pass,False,False,False,False,False
1423,"[{'y': 66, 'x': 77}, {'y': 53, 'x': 74}]",Pass,False,False,False,False,False
1424,"[{'y': 76, 'x': 60}, {'y': 90, 'x': 73}]",Pass,False,False,False,False,False
1425,"[{'y': 76, 'x': 54}, {'y': 52, 'x': 52}]",Pass,False,False,False,False,False
1426,"[{'y': 67, 'x': 60}, {'y': 19, 'x': 75}]",Pass,False,False,False,False,False
1427,"[{'y': 57, 'x': 75}, {'y': 67, 'x': 79}]",Pass,False,False,False,False,False
1428,"[{'y': 85, 'x': 90}, {'y': 0, 'x': 0}]",Free Kick,False,False,False,True,False
1429,"[{'y': 53, 'x': 71}, {'y': 54, 'x': 83}]",Pass,False,False,False,False,False
1430,"[{'y': 49, 'x': 81}, {'y': 18, 'x': 77}]",Others on the ball,False,False,False,False,False
1431,"[{'y': 64, 'x': 68}, {'y': 28, 'x': 61}]",Pass,False,False,False,False,False
1432,"[{'y': 69, 'x': 61}, {'y': 66, 'x': 60}]",Pass,False,False,False,False,False
1433,"[{'y': 71, 'x': 57}, {'y': 27, 'x': 60}]",Pass,False,False,False,False,False
1434,"[{'y': 61, 'x': 70}, {'y': 67, 'x': 80}]",Others on the ball,False,False,False,False,False
1435,"[{'y': 69, 'x': 50}, {'y': 24, 'x': 63}]",Pass,False,False,False,False,False
1436,"[{'y': 32, 'x': 72}, {'y': 16, 'x': 70}]",Pass,False,False,False,False,False
1437,"[{'y': 33, 'x': 90}, {'y': 72, 'x': 38}]",Others on the ball,False,False,False,False,False
1438,"[{'y': 61, 'x': 75}, {'y': 0, 'x': 0}]",Free Kick,False,False,False,True,False
1439,"[{'y': 70, 'x': 93}, {'y': 65, 'x': 91}]",Pass,False,False,False,False,False
1440,"[{'y': 48, 'x': 66}, {'y': 45, 'x': 72}]",Others on the ball,False,False,False,False,False
1441,"[{'y': 45, 'x': 72}, {'y': 27, 'x': 71}]",Pass,False,False,False,False,False
1442,"[{'y': 49, 'x': 83}, {'y': 66, 'x': 84}]",Others on the ball,False,False,False,False,False
1443,"[{'y': 63, 'x': 69}, {'y': 67, 'x': 76}]",Free Kick,False,False,False,False,False
1444,"[{'y': 53, 'x': 68}, {'y': 65, 'x': 75}]",Pass,False,False,False,False,False
1445,"[{'y': 39, 'x': 66}, {'y': 42, 'x': 76}]",Pass,False,False,False,False,False
1446,"[{'y': 64, 'x': 68}, {'y': 47, 'x': 71}]",Pass,False,False,False,False,False
1447,"[{'y': 41, 'x': 72}, {'y': 33, 'x': 69}]",Pass,False,False,False,False,False
1448,"[{'y': 33, 'x': 74}, {'y': 12, 'x': 79}]",Pass,False,False,False,False,False
1449,"[{'y': 26, 'x': 92}, {'y': 38, 'x': 94}]",Pass,False,False,False,True,False
1450,"[{'y': 72, 'x': 72}, {'y': 71, 'x': 92}]",Pass,False,False,False,False,False
1451,"[{'y': 100, 'x': 100}, {'y': 0, 'x': 0}]",Free Kick,False,False,False,False,False
1452,"[{'y': 65, 'x': 64}, {'y': 49, 'x': 66}]",Pass,False,False,False,False,False
1453,"[{'y': 31, 'x': 69}, {'y': 69, 'x': 71}]",Pass,False,False,False,False,False
1454,"[{'y': 36, 'x': 74}, {'y': 27, 'x': 88}]",Pass,False,False,False,False,False
1455,"[{'y': 74, 'x': 63}, {'y': 75, 'x': 72}]",Others on the ball,False,False,False,False,False
